File,Extracted Text,Actual Text,Evaluation
Passport_Application.pdf,,
line_input\en\Application-Form-Online.pdf,"Application Form Online
Profile Creation
●
Username: ________________________________________
●
Password: ________________________________________
●
Confirm Password: __________________________________
Contact Information
●
Email Address: ___________________________________
●
Mobile Number: ___________________________________
Qualifications and Experience
Company
Role
Duration
Key Achievements
Motivation and Interests
●
Why do you want to join us? _________________________
●
Submission
Copyright @ SampleForms.com",
line_input\en\Application-Form-PDF.pdf,"Application Form PDF
Personal Information
●
Name: ___________________________________________
●
Date of Birth: ____________________________________
●
Address: _________________________________________
●
Phone Number: ___________________________________
●
Email: ___________________________________________
Educational Background
●
Highest Level of Education: ________________________
●
Institution: _______________________________________
●
Graduation Year: __________________________________
Previous Employment
●
Company Name: __________________________________
●
Role: ____________________________________________
●
Start and End Dates: ______________________________
●
Responsibilities: _________________________________
References
●
Reference Name: _________________________________
●
Contact Information: ______________________________
●
Relationship: _____________________________________
Copyright @ SampleForms.com",
line_input\en\Application-Form-School.pdf,"Application Form School
Student Information
●
Student Name: _____________________________________
●
Age: _____________________________________________
●
Current School: ___________________________________
●
Grade: ___________________________________________
Parent/Guardian Details
●
Parent/Guardian Name: _____________________________
●
Contact Number: __________________________________
●
Email Address: ____________________________________
Previous Academic Record
Subject
Grades
Teacher's Comments
Extra-Curricular Activities
Copyright @ SampleForms.com",
line_input\en\APPLICATION20FORM202021-1.pdf,"APPLICATION FORM 
BA in Language and Culture (International Program) 
Faculty of Arts, Chulalongkorn University 
                                            FOR ACADEMIC YEAR 20...   ROUND .... 
       APPLICANT NO. B 
PLEASE USE BLOCK LETTERS. 
FIRST NAME: _________________________________ 
LAST NAME: _________________________________ 
FULL NAME (IN THAI): _________________________ 
This application form has nine pages and it is divided into six parts. Please read the instructions carefully. After 
completing the form, please affix your signature on the last page before submitting your application.  
Part 1  
DOCUMENT  
Part II  
PERSONAL INFORMATION 
Part III  
FAMILY BACKGROUND AND PARENTAL CONTACT INFORMATION 
Part IV  
EDUCATIONAL BACKGROUND 
Part V  
FOREIGN LANGUAGE SKILLS, AWARDS/SCHOLARSHIPS, ACTIVITIES 
Part VI  
STATEMENT OF PURPOSE 
Part VII  
HEALTH CHECKLIST 
Please attach your 
photograph. 
(2 inches/4 cm X 5.23 cm) ",
line_input\en\Application_Form_ Identity_certificate.pdf,"Page 1 
APPLICATION FORM 
Post Applied for  :____________________ 
1. Full Name  
: ______________________________________________ 
2. Father’s Name 
:______________________________________________ 
3. Permanent Address    
: ______________________________________________ 
  ______________________________________________  
  ______________________________________________ 
4. Address for Correspondence /  
    Present Address  
:  _____________________________________________ 
   _____________________________________________ 
   _____________________________________________ 
5. Date of Birth : ________________  
6.  Sex : Male :                     
Female :  
7. Religion : ___________________      8.   Nationality : ____________________________________ 
9. Domicile :  __________________       10.   Category: 
    (State) 
11. Ex-Serviceman   
    Date of Joining Service 
:         ______________________________ 
    Date of Discharge from Service 
:         ______________________________ 
12. E-mail id  
: 
____________________________   
13. Telephone No. (With Std Code)  
: 
____________________________ 
14. Mobile No.  (If any)  
: 
____________________________ 
SC
ST 
OBC
EXSM 
PH 
Affix recent passport  
size photograph 
Identity should be 
certified by an officer as 
mentioned in the 
advertisement with 
designation / seal of 
office. ",
line_input\en\Basic Employment Application Form.pdf,"PERSONAL INFORMATION
                 DATE OF APPLICATION:______________
Name: ___________________________________________________________________________
                                                     Last                                           First                                                 Middle
Address: _________________________________________________________________________
                                       Street                                         (Apt)                           City/State                         Zip
Alternate Address: _________________________________________________________________
                                                                Street                                                           City/State                          Zip
Contact Information: ______(_____)________________(____)_______________________________
                                                         Home Telephone                         Mobile Telephone                              Email
How did you learn about our company?  
POSITION SOUGHT: _________________________             Available Start Date:______________
Desired Pay Range: ________________   
Are you currently employed? _________________
                              Hourly or Salary
EDUCATION
Name and Location                     Graduate? – Degree?     Major / Subjects of Study
High School
College or University
Specialized Training,
Trade School, etc.
Other Education
Please list your areas of highest proficiency, special skills or other items that may contribute to your 
abilities in performing the above mentioned position.
_________________________________________________________________________________________
_________________________________________________________________________________________
_________________________________________________________________________________________
Employment Application",
line_input\en\Basic-Job-Application-Template.pdf,"1
Job Application 
Tell us about you: 
Name: _________________________________ 
Date: _________________________ 
Address: ________________________________City/State/Zip______________________ 
Telephone: ______________________________Cell: _____________________________ 
E Mail: __________________________________ 
Are you 16 years or older?    Yes    No                Are you 18 years or older?    Yes    No 
The Age Discrimination in Employment Act of 1967 prohibits discrimination on the basis of age with respect to 
individuals between 40 and 70 years of age. 
Are you legally eligible to work in the United States?    Yes    No 
Have you ever been convicted of a felony?   Yes   No 
Education: 
Highest Level of Education  (Circle highest level completed.) 
High School    9  10  11  12 
Name of High School_______________________________                                  
Location _________________________________________  
College    1  2  3  4 
Name of College___________________________________ 
Location _________________________________________ 
Areas of Study:____________________________________________________________ 
Additional Questions 
Have you ever operated a cash register before?    Yes     No  
Employment Desired: 
Full Time:__________ Part Time:__________ Summer:__________Holiday:__________ 
Position: ____________________________  Desired Wage: ________________________ 
Desired Location(s):  (Circle all locations that you are interested in.)   
Minneapolis       St Paul      West End (St Louis Park)      Galleria (Edina) Wayzata     
Mall of America (Bloomington)    Ridgedale (Minnetonka)     Rosedale  
Have you worked for Creative Kidstuff before?   Yes    No 
If yes, which location? __________ When? _________ Supervisor’s Name ____________ 
Do you have any acquaintances that work for Creative Kidstuff? ___________________ ",
line_input\en\Blank Employment Application Form PDF.pdf,"EMPLOYMENT APPLICATION 
R. 11/15 
www.tjx.com 
Please print clearly in ink. The TJX Companies, Inc. considers all applicants for employment without regard to race, color, religion, gender, sexual orientation, 
national origin, age, disability, gender identity and expression, marital or military status, or based on any individual’s status in any group or class protected by 
applicable federal, state, or local law. TJX also provides reasonable accommodations to qualified individuals with disabilities in accordance with the 
Americans with Disabilities Act and applicable state and local law. If you require an accommodation in the application process, please advise Management. 
PERSONAL DATA 
FULL NAME: ______________________________________________________________________________________________________________ 
            Last  
                                      First  
Middle                              Preferred Name (Optional) 
CURRENT CONTACT:  _____________________________________________________________________________________________________ 
Phone 
                               Email Address (Optional) 
CURRENT ADDRESS:  __________________________________________________________________________ 
                                                  Street       
City 
State 
Zip Code 
PREVIOUS ADDRESS: _____________________________________________________________________________________________________ 
                                                                 Street       
City 
State 
Zip Code 
Have you ever applied to HomeGoods, Marshalls, T.J. Maxx, Sierra Trading Post, or any division of The TJX Companies, Inc.?    
 Yes    No    If yes, provide dates and locations: ___________________________________________________________ 
Have you ever worked for HomeGoods, Marshalls, T.J. Maxx, Sierra Trading Post, or any division of The TJX Companies, Inc.?   
 Yes    No    If yes, provide dates and locations:  ____________________________________________________________ 
Do you know anyone who works for any of the TJX divisions?   Yes    No      
If yes, name(s) and location(s): _____________________________________________________________________________ 
How were you introduced to us?    Employee Referral     Newspaper Ad      Walk In     Internet     College/University 
     Dept. of Employment     Community Organization     Other: ____________________ 
If hired, and you are under 18 years of age, can you furnish a work permit?    Yes    No 
If hired, can you provide proof of identity and authorization to work in the United States?     Yes    No 
Do you now, or will you in the future, require sponsorship to work at The TJX Companies, Inc.?    Yes    No 
DESIRED EMPLOYMENT 
Position you are applying for:   ______________________________     Date available to start work*:  __________________ 
Total hours available per week*:  _________  
         Part-time          Full-time   
         Regular             Temporary 
Are you willing to relocate?   Yes    No    Where?  ______________________      Are you willing to travel?    Yes    No 
* Should your availability change during the course of your employment, it may impact your employment status based on business needs.  While we may be able to accommodate 
your availability limitations upon hire, we do not guarantee that we will be able to support these limitations in the future.  Should our business needs change, we may require an 
adjustment in your availability in order to maintain employment status. 
S 
M 
T 
W 
Th 
F 
S 
AM 
PM 
Referred by: 
EMPLOYMENT APPLICATION ",
line_input\en\Citizenship Card Application Form.pdf,"          NISGA’A CITIZENSHIP CARD APPLICATION 
Nisga’a Citizenship Act                         Revised July 2, 2013                                                        Confidential 
1. 
New Application         2.
 Renewal Application      3. 
Reprint 
Full Legal Name: __________________________________________________________ 
Date of Birth: ________/________/_________            Gender:   Male
       Female 
                                 YYYY      /  MMM     /     DD 
Mailing Address:  P.O. Box # _____________           City/ Town: _______________________                             
Province: ____________________                                  Postal Code: ___________________ 
Permanent Street Address: ______________________________City/Town: _______________ 
Province: _____       Postal Code: ____________     Phone Number: (_____)______________ 
Nisga’a Village: ________________________          Tribe:  ____________________________ 
Indian Registration Number: _____________________     Citizenship number:___________  
       (Please Read Before Signing) 
$20.00 REPRINT Administration Fee paid By: ____Cash   ____ Cheque  ___ Exempt(60+) 
DATE:   ___________________                             Signature:___________________________ 
    ______________________________                                    ____________________________ 
               Witness Signature 
              Name of Applicant 
I give permission to Nisga’a Lisims Government to use, disclose and share my personal 
information related to this Nisga’a Citizenship Card Application for the purposes of 
administering the Treaty, Nisga’a law and the provision of Programs and services. 
I understand that my personal information for my Nisga’a Citizenship Card 
Application, which is subject to my consent, is stored securely and confidentially and 
will only be used and disclosed to the extent reasonable necessary. 
I understand why I have been asked for permission to use, disclose and share my 
personal information, and I am aware of the risks or benefits of consenting, or 
refusing to consent to the use, disclosure and sharing of my personal information. I 
understand that I may revoke this consent at any time. ",
line_input\en\Consent_to_treat_form.pdf,"MSU General Consent for Medical Treatment
Patient: SAMPLE
DOB: SAMPLE
Address: 965 FEE ROAD 
EAST LANSING, MI 48824
Date: SAMPLE
Patient ID:  SAMPLE
Department: ____________________________________________ 
Provider: _________________________________________________
I consent to allow the providers of the MSU HealthTeam to perform necessary medical examinations and tests to
diagnose and treat my health conditions.
I understand healthcare students may be involved in my care.
I have the right to have a chaperone present when I am with my provider. A chaperone is required for any sensitive
examination unless I decline a chaperone in writing. If I am consenting on behalf of a child under 11 years of age, I
may serve as the chaperone.
I have the right to discuss any treatment with my provider. I am encouraged to ask questions about any concerns I
have.
I understand that if additional testing or invasive procedures are needed, I will be asked to read and sign additional
consent forms.
This consent is valid until I revoke it in writing. 
►Patient/
Representative Signature: ___________________________________________________ Date: _____________
►Printed Name of Patient
or Personal Representative: _____________________________________________________________________
MSU HealthTeam • 909 Fee Road, EAST LANSING MI 48824-6410
SAMPLE (id #SAMPLE, dob: SAMPLE)
SAMPLE (id #SAMPLE, dob: SAMPLE)
* 51275421w13693
A-Consent",
line_input\en\Document_Certification_Service.pdf,,
line_input\en\emp-app.pdf,"Employment Application (Revised 11/2016)
EMPLOYMENT APPLICATION
Please complete this application by typing or printing in ink.
Employer 
Job Order #  
   Job Title  
PERSONAL DATA
Full Name  
Present Address  				
Street / P.O. Box			
City	
State	
Zip Code
Phone  
   Email Address  
Company Name  
    Immediate Supervisor  
Company Address  				
Street / P.O. Box			
City	
State	
Zip Code
Job Title  
   Phone  
Job Description (duties, skills, equipment used)
WORK EXPERIENCE (List most recent work experience first.)
Dates  
   Reason for Leaving  	
    From (mm/yy)		
To (mm/yy)
EDUCATION
High School Diploma/GED/HiSET? 
 Yes    No    			
     Name			
 Location	
         Phone 	
    Diploma/Degree/Specialization
High School     	
College/University   
Courses & Training  
Company Name  
    Immediate Supervisor  
Company Address  				
Street / P.O. Box			
City	
State	
Zip Code
Job Title  
   Phone  
Job Description (duties, skills, equipment used)
WORK EXPERIENCE
Dates  
   Reason for Leaving  	
    From (mm/yy)		
To (mm/yy)",
line_input\en\Employment Application Form.pdf,"APPLICATION FORM FOR EMPLOYMENT IN ECHS 
POST APPLIED FOR_________________________________ 
Name of Polyclinics applied for__________________________ 
1. 
Name  
__________________________________ 
(If Ex-serviceman No _______________ Rank________ 
Arms/Service  ____________ Unit last served_________ 
2. 
Date of birth  __________________________________ 
3. 
Sex: M/F 
__________________________________ 
4. 
Postal Address_________________________________ 
_____________________________________________ 
Pin_____________Mob No__________________ E-mail ID_______________ 
5. 
Education Qualification (Phtocopies duly attested to be attached) 
Qualification 
Year of 
Passing 
Place of 
Passing 
No of 
Attempts 
% marks 
(a) 
(b) 
(c) 
(d) 
(e) 
6. 
Work experience(Experience certificate  must be attached for consideration) 
Place of work/Hospital 
Period of Employment Reason for leaving to Job 
7. 
Registration No and date of registration with Indian/State Medical Council 
____________________ (Photocopy of registration to be attached). 
8. 
Honours and Awards(Professional & Service) 
9. 
Details of previous service in Army/Central/State Govt (Photocopy of ESM PPO 
& Discharge book  to be attached duly attested). 
10. 
Total pd of serving (including SSC if any)_________________________ 
11. 
Details of Previous service if any with ECHS and reason for termination 
_____________________________________________ 
DECLARATION 
1. 
I hereby solemnly declare that all the statement made in the above application 
are true and correct to be best of my knowledge and belief. 
2. 
I fully understand and that in the events of any information furnished being found 
false or incorrect, action can be taken against me. 
Place :___________________ 
Signature___________________  
Date  :___________________ 
Name of applicant____________  
Affix recent 
passport size 
photographs ",
line_input\en\Employment-Job-Application.pdf,"Page 1 of 4
EMPLOYMENT / JOB APPLICATION 
PERSONAL INFORMATION 
FULL NAME: ___________________________________ DATE: __________________ 
                     First                              Middle                              Last        
ADDRESS: _____________________________________________________________ 
                  Street Address                                                                                                  Apt/Suite          
                  _____________________________________________________________ 
                  City                                                     State                                                      Zip Code          
E-MAIL: __________________________________ PHONE: _____________________ 
SOCIAL SECURITY NUMBER (SSN): _____-____-_____    
DATE AVAILABLE: __________________ DESIRED PAY: $_________ ☐ HOUR  ☐ SALARY 
POSITION APPLIED FOR: _________________________________________________ 
EMPLOYMENT DESIRED:  ☐ FULL-TIME  ☐ PART-TIME  ☐ SEASONAL 
EMPLOYMENT ELIGIBILITY 
ARE YOU LEGALLY ELIGIBLE TO WORK IN THE U.S? ☐ YES  ☐ NO*                                                                         
HAVE YOU EVER WORKED FOR THIS EMPLOYER? ☐ YES*  ☐ NO 
*IF YES, WRITE THE START AND END DATES: ____________________________________ 
HAVE YOU EVER BEEN CONVICTED OF A FELONY? ☐ YES*  ☐ NO 
*IF YES, PLEASE EXPLAIN: ____________________________________________________ 
EDUCATION 
HIGH SCHOOL: _____________________ CITY / STATE: _____________________ 
FROM: _____________________ TO: _____________________  
GRADUATE? ☐ YES  ☐ NO DIPLOMA: _____________________ 
COLLEGE: _____________________ CITY / STATE: _____________________ 
FROM: _____________________ TO: _____________________  
GRADUATE? ☐ YES  ☐ NO DEGREE: _____________________ 
OTHER: _____________________ CITY / STATE: _____________________ ",
line_input\en\Job-Application-Form-PDF.pdf,"4/05
EMPLOYMENT APPLICATION 
Should you need reasonable accommodation when completing the application form or during the selection process, 
contact the Human Resources Department or other designated company representative. 
Please Print. 
Today’s Date _______________ 
GENERAL INFORMATION 
Name ________________________________________________________________________ 
Last 
First 
Middle 
Present Address ________________________________________________________________ 
Street 
City 
State 
Zip Code 
Home Telephone Number (_____)_______________ 
Message Number (_____) ____________ 
Are you 18 years or older?   
q Yes  
q No  
Are you legally authorized to work in the United States? 
q Yes  
q No  
Proof of eligibility documentation must be provided at time of hire as required by law. 
EMPLOYMENT DESIRED 
Position Applied For _____________________________________________________________ 
Do you want to work:         Full-time ________         Part-time ________        Temporary _________ 
Specify days and hours available, if part-time __________________________________________ 
Date available to start work ___________   Salary Expectations ____________________________ 
Have you applied for employment with this company within the last 12 months?  
q Yes  
q No 
Have you ever worked for us before? 
q Yes  
q No  
(Please provide your name of record at that time, 
job title and dates of employment) __________________________________________________ 
An Equal Opportunity Employer ",
line_input\en\Job-Offer-Template.pdf,"OFFER OF EMPLOYMENT 
Date: _________________, 20____ 
Dear __________________, 
__________________ (“Company”), is pleased to offer you employment with our 
Company in accordance with the terms below: 
I. POSITION.
a) Title. __________________
b) Duties. __________________
II. TERMS.
a) Manager. __________________
b) Start Date. _________________, 20____
c) End Date. ☐ Indefinite ☐ Date of _________________, 20____
d) Employment. ☐ Part-Time ☐ Full-Time
e) Pay. $ 
☐ Salary ☐ per Hour ☐ Commission ☐ Other. _______________
f)
Benefits. ☐ 401(k) ☐ Medical insurance ☐ Other. _______________
g) Vacation.  
Days per Year
h) Personal / Sick Leave.  
Days per Year
III. CONDITIONS.
a) Acceptance. Employee must accept this offer by _________________, 20____.
b) Background Report Required? ☐ Yes  ☐ No
If the above-mentioned terms and conditions meet your qualifications for employment, it 
would be our pleasure to work with you. Please accept our offer by contacting me at any 
of the following methods: 
Phone:  
E-Mail:  
We happily look forward to the opportunity of working with you. 
Sincerely, 
____________________________ ",
line_input\en\job_application2.pdf,"JOB APPLICATION FORM 
1. Advertisement Number & Sr. No. 
:
2. Application for the post of 
:
3. Name of the applicant 
:
4. Date and place of birth 
:
5. Age 
:
6. Nationality 
:
7. Marital Status 
:
8. Whether belongs to SC/ST/OBC 
:
community (if so, give details and 
attach copy of certificate) 
9. Religion 
:
10. Disability 
:
(attach photocopy  of certificate) 
11. Permanent address 
:
12. Address for correspondence 
:
with telephone/mobile 
number and e-mail address 
13. Qualifications (beginning with SSC or equivalent. Attach photocopies of all certificates and mark 
lists of all semesters/years) : 
Examination 
University/ 
Subjects 
Year of 
%of marks & Class/ 
Degree/Diploma 
Institute 
Passing 
Grade/distinction 
obtained ",
"line_input\en\KECOBO Application for employment form(Revised, July  2022).pdf","1 
Our Tel: +254 20 2533859.  +254 756 460 413.  +254 713 761 758.  E-mail: hr@copyright.go.ke  
P.O Box 34670-00100 Nairobi  
APPLICATION FOR EMPLOYMENT FORM 
Please complete this form as appropriate in BLOCK letters. 
Position/vacancy applied for: _________________________ 
Job Grade: ___________________ 
1. 
Applicant’s Personal Details: 
a) Names: ______________________________________________ b) Gender: Male (    )   Female (    ) 
c) Present Postal Address: ______________________________ Code: ___________ Town/ City _____________ 
d) Permanent Postal Address: __________________________Code: _____________ Town/City____________ 
e) Email Address _______________________________ f) Telephone No: _______________________________  
g) Mobile No: _____________________________ h) Nationality_______________________________________ 
i) Ethnicity/ Tribe: ________________________ j) Date of Birth (Day/Month/Year):_____________________ 
k) Passport / I.D. Number ______________________________   l) Home County ________________________ 
m) Sub County: __________________________n) Constituency: ______________________________________   
o) Marital status ______________________ p) Name of alternative contact person: ________________________ 
q) Telephone No: ________________________ 
r) Disability (if any); Specify: ___________________________________________________________________ 
s) Details of Registration with the National Council for People with Disabilities (Registration No. and Date) 
___________________________________________________________________________________________ 
t) State current status of employment and suitability for appointment: ___________________________________ 
___________________________________________________________________________________________ 
u) What are your terms of employment currently? Contract (  )  Temporary (  ) Permanent (  ) Casual (  ) Part-time 
(  ) Not in employment ( ) ",
line_input\en\Medical_Examination_Form.pdf,"Medical Examination Form 
(The Medical Examination will be conducted by any Govt. Gazatted Officer/Medical Officer at BGJIH) 
Items Nos. 1 to 8 below to be filled in by the candidate 
1. 
Name of the candidate_______________________ 
2. 
Father’s Name_____________________________ 
3. 
Mother’s Name____________________________ 
4. 
Date of Birth______________________________ 
5. 
Department (in which admission is being sought)______________________ 
6. 
University Receipt for Medical Examination Fee 
No.___________________ Date___________________ Rs.________________ 
7. 
Roll No. (allotted by the Department): 
8. 
History of any previous or existing illness 
I. 
History of illness like epilepsy, Hypertension, Asthma, Tuberculosis, Rheumatic, Arthritis, Diabetes, Heart 
Problem etc, 
II. 
History of any Surgery / Accident 
III. 
History of any medication _____________________________________________________________________________________ 
___________________________________________________________________________________________________________________  
___________________________________                                                              
______________________________________ 
(Signature of the candidate to be  
(Signature of the candidate in the 
Attested by the chairman)     
presence of the examining Doctor) 
________________________________________ 
(Signature of the chairman with seal  
of the department) 
Medical Examination 
A. 
General Physical Examination 
a) 
Blood pressure 
b) Pulse 
c) 
Vision (without glasses) 
Right _______ 
left______ 
d) Vision (with glasses) 
Right _______ 
left______ 
B. 
Laboratory Test 
Urine : 
Alb________________________ 
C. 
Systemic Examination 
D. 
Any person specific recommendation requiring further tests / examination 
It is certified that the above named candidate has been medically examined and found fit to pursue the course of 
studies to which he or she has already been admitted provisionally. 
(Signature of the Medical Officer with seal and date) 
Photograph to be 
attested by Physician ",
line_input\en\Membershipform_McKay-sample.pdf,"Membership Registration Form
mscrm-addons.com Corp.
1860 N Rock Springs Rd NE, STE 201
Atlanta, GA 30324
+1 404 720 6066
sales@mscrm-addons.com
As you would like to take part in our rewards program, please complete the 
below registration form.
Member Details
First Name      
Last Name      
Cell Phone      
Work Phone   
Email*)             
City                 
Postal Code      
I already have a preliminary member number: 
Notes:
I would like to retrieve information about offers and news.
I accept the legal terms and conditions as described here.*) 
How did you find out about our rewards program?
*) Mandatory to successfully complete your registration.
Please enter your first name
McKay (sample)
someone_a@example.com
Redmond
86372
Let us know your thoughts about the program.",
line_input\en\Printable-Purchase-and-Sale-Agreement-Template.pdf,"Purchase and sale agreement  - March 2011 
Page 1 
Purchase and Sale agreement 
Memorandum of Purchase and Sale Agreement entered into between: 
Name:   
______________________________ 
Identity Number:  
______________________________ 
(“the Seller”) 
and 
Name:  
______________________________ 
Identity Number:  
______________________________ 
(“the Buyer”) 
1. 
Description of Goods 
The Seller sells to the Buyer an/ the _____________________________. 
(hereinafter referred to as “the Goods”) 
2. 
Purchase Price 
2.1 
The purchase price of the Goods shall be R _________________ 
(___________________________________________amount in 
words). 
2.2 
The purchase price must be paid upon delivery of the goods. 
3. 
Delivery 
The Seller shall effect delivery of the Goods upon receipt of payment for 
the abovementioned goods. 
4. 
Risk and Benefit 
The risk and benefit will pass from the Seller to the Buyer upon delivery of  
the Goods. ",
line_input\en\Rental Property Application Form PDF.pdf,"PROPERTY ADDRESS: _______________________________________________________  RENT P/W: __________ 
BOND: ____________   TERM:  __6 MONTH  /  12 MONTH __   COMMENCEMENT DATE: ____/___/___ 
In order to process this application all questions must be answered fully. The completion of this application is I/ We the 
said applicant/s declare that all the information contained in this application is true and correct, and that the information is 
provided of my/our own freewill. I/ We further authorise the agent to contact any of the referees or references supplied by 
me/us in this application for verification of the details provided.  
APPLICANT 1 
PERSONAL DETAILS: 
FULL NAME:  ____________________________________________________________  DATE OF BIRTH: ____/____/____ 
MOBILE: ________________________________________    DAY TIME PHONE: __________________________________ 
EMAIL:  _____________________________________________________________________________________________  
DRIVER’S LIC: ___________________________________________   ISSUING STATE: ____________________________ 
CURRENT ADDRESS:   ________________________________________________________________________________ 
NAMES & AGES OF ALL PERSONS (NOT LISTED ABOVE) WHO WILL OCCUPY THE PROPERTY: 
____________________________________________________________________________________________________
____________________________________________________________________________________________________ 
WILL YOU KEEP PETS ON THE PROPERTY?:    YES  /  NO   DETAILS: _________________________________________ 
____________________________________________________________________________________________________ 
RENTAL HISTORY: 
CURRENT RENT AMOUNT:  ____________________________   TIME AT THE ADDRESS: _________________________ 
LANDLORD/AGENCY NAME: ___________________________________________   MOBILE: _______________________ 
DAY TIME PHONE: ______________________________     EMAIL: _____________________________________________ 
REASON FOR VACATING THE ADDRESS: ________________________________________________________________ 
PREVIOUS ADDRESS: 
PREVIOUS RENT AMOUNT: ____________________________   TIME AT THE ADDRESS: _________________________ 
LANDLORD/AGENCY NAME: ____________________________________________   MOBILE: ______________________ 
DAY TIME PHONE: ______________________________  EMAIL: ______________________________________________ 
REASON FOR VACATING THE ADDRESS: ________________________________________________________________ 
EMPLOYMENT DETAILS: 
OCCUPATION: __________________________________________    EMPLOYER: ________________________________ 
BUSINESS ADDRESS:   ________________________________________________________________________________ 
SUPERVISOR’S NAME: ________________________________________  MOBILE: _______________________________ 
DAY TIME PHONE: ____________________________    EMAIL: _______________________________________________ 
LENGTH OF SERVICE: ________________________    INCOME: ______________________________________________ 
SIGNATURE: ________________________________________   DATE: ____________________ 
APPLICATION FORM FOR RESIDENTIAL RENTAL PROPERTY ",
line_input\en\Simple-Job-Application-Form.pdf,"Simple Job Application Form
Personal Information
●
First Name: : ___________________________
●
Last Name: : ___________________________
●
Phone Number:: ___________________________
●
Email Address: : ___________________________
●
Address:: ___________________________
●
City: : ___________________________
●
State/Province: : ___________________________
●
Zip/Postal Code: : ___________________________
Job Information
●
Position Applied For: ___________________________
●
Desired Salary: $___________________________
●
Date Available to Start: ___________________________
●
Are you legally eligible to work in the country of application? (Yes/No)
___________________________
Education
●
Highest Level of Education: ___________________________
●
School Name: ___________________________
●
Field of Study: ___________________________
●
Graduation Year (or Expected): ___________________________
Previous Employment
●
Employer: ___________________________
●
Job Title: ___________________________
●
Employment Period: From ___________________ To ___________________
●
Reason for Leaving: ___________________________
Copyright @ SampleForms.com",
line_input\en\Student Loan Application Form PDF.pdf,"STUDENT LOAN APPLICATION FORM 
Surname: ________________________________  
Given Names: _________________________________________  
Mailing Address: ___________________________________________________________________________________  
 ________________________________________________________________________________________________  
 ______________________________________________________  
Post Code: ___________________________  
Home Address: ____________________________________________________________________________________  
 ________________________________________________________________________________________________  
 ______________________________________________________  
Post Code: ___________________________  
Email: ___________________________________________________________________________________________  
Phone Numbers: B/H: ______________________  A/H: ___________________  Mobile: ______________________  
Drivers Licence Number: _____________________________________________  Expiry Date: __________________  
Date of Birth: _______________________________________  
Is the applicant 18+ years old? 
□ Y 
□ N 
Student Number: ____________________________________  
Program: _____________________________________________  
Year of Study (e.g. 1): ______________________  
Are you an Australian Citizen? 
□ Y 
□ N 
If no, are you a Permanent Resident? 
□ Y 
□ N 
REFERENCES 
Provide details of two relatives, not living with you and not at the same address as each other, who may be contacted. 
Overseas addresses can be used if no other relative resides in Australia. Post office box numbers are not acceptable. 
REFERENCE 1 
Full Name: ________________________________________________________________________________________  
Phone Numbers: B/H: ______________________  A/H: ___________________  Mobile: ______________________  
Mailing Address: ___________________________________________________________________________________  
 ______________________________________________________  
Post Code: ___________________________  
Home Address: ____________________________________________________________________________________  
 ______________________________________________________  
Post Code: ___________________________  
Relationship to applicant (e.g. mother): _________________________________________________________________  ",
line_input\en\Teacher-Job-Application-Template.pdf,"TEACHER JOB APPLICATION FORM 
(Please Fill in your own hand writing) 
1Post Applied For: - __________________________________ 
                    Photo  
2. GENERAL INFORMATION 
  a. Name ____________________________________________ 
  b. Father's/ Husband's Name ________________________________ 
  c. Address ___________________________________________________________________________ 
  d. Contact No. (R): ______________________ Mobile (P): _____________________________ 
     e. Date of Birth : ________________________ E-mail ID : ___________________________ 
3. Marital Status : Single/ Married 
 Spouse Name ______________________________Educational Qualification:_______________ 
     Work Address _______________________________________________________________ 
  Phone ___________________________ Mobile ____________________________  
4.Details Of Children  
    No. Of Children _______ Son(s) _______ Age ________ Daughter(s) _______ Age ______ 
      School / College if studying ___________________________ 
5.Give two reference of permanent residents of <city> and having their own house 
   a. Name : _______________________________ Phone/Mobile_______________________ 
       Address: ___________________________________________________________________ 
      How do you know the person and since how long ? ___________________________________ 
        ___________________________________________________________________________ 
  b. Name: ________________________________Phone/mobile________________________ 
       Address ______________________________________________________________________ 
     c. How do you know the person and since how long ?  _____________________________ 
         ___________________________________________________________________________ 
6.Subject(s) Specilisation: (1) ____________________________________________________ 
                               (2) ____________________________________________________ ",
